run_id,stage,encoder,fusion,backbone,split_seed,init_seed,task,commutator,metric_name,metric_value,params
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,0.0,coef_mae,0.17573894810047933,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,0.0,rel_l2,0.183648461708799,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,0.0,rel_l2_masked,0.26537474524229765,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,0.0,mech_f1,0.7151041666664637,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,0.0,coef_mae,0.27471609084750526,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,0.0,rel_l2_decompose,0.15303610428236425,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,172311.2539391332,rel_l2,0.17522061394993216,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,172311.2539391332,rel_l2_masked,0.24741098703816533,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,172311.2539391332,mech_f1,0.7395833333331421,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,172311.2539391332,coef_mae,0.2397559751116205,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,382272.7594726958,rel_l2,0.1874366409610957,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,382272.7594726958,rel_l2_masked,0.2597488407045603,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,382272.7594726958,mech_f1,0.7260416666664744,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,382272.7594726958,coef_mae,0.24505583618883975,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,721582.7054123809,rel_l2,0.18956508743576705,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,721582.7054123809,rel_l2_masked,0.2659623201470822,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,721582.7054123809,mech_f1,0.7401041666664671,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,721582.7054123809,coef_mae,0.2630693723040167,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,1359114.1334215156,rel_l2,0.22424362041056156,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,prediction,1359114.1334215156,rel_l2_masked,0.28175316844135523,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,1359114.1334215156,mech_f1,0.6989583333331664,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,discovery,1359114.1334215156,coef_mae,0.24274911353131756,3644976
20260705T113314Z-52db3891-cell009,A,grammar,xattn,transformer,3,0,intervention,0.0,e3_symbol_causal,0.3033526533988521,3644976
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,0.0,rel_l2,0.35662103770300746,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,0.0,rel_l2_masked,0.4543972318060696,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,0.0,mech_f1,0.7031249999997748,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,0.0,coef_mae,0.5280445523560047,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,0.0,rel_l2,0.24000080325640738,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,0.0,rel_l2_masked,0.3007644172757864,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,0.0,mech_f1,0.685416666666539,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,0.0,coef_mae,0.371841274232914,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,0.0,rel_l2,0.1769656016258523,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,0.0,rel_l2_masked,0.2411683991085738,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,0.0,mech_f1,0.6046874999998554,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,0.0,coef_mae,0.31934933745651506,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,0.0,rel_l2_decompose,0.5811442164704204,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,172311.2539391332,rel_l2,0.17111645895056427,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,172311.2539391332,rel_l2_masked,0.23352171923033893,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,172311.2539391332,mech_f1,0.5755208333331887,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,172311.2539391332,coef_mae,0.3563490028027445,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,382272.7594726958,rel_l2,0.18603703915141523,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,382272.7594726958,rel_l2_masked,0.2506848818156868,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,382272.7594726958,mech_f1,0.6067708333331814,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,382272.7594726958,coef_mae,0.35175616302876733,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,721582.7054123809,rel_l2,0.19130977534223348,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,721582.7054123809,rel_l2_masked,0.25051138876006007,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,721582.7054123809,mech_f1,0.6192708333331737,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,721582.7054123809,coef_mae,0.3347304317285307,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,1359114.1334215156,rel_l2,0.2324826663825661,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,prediction,1359114.1334215156,rel_l2_masked,0.2887203278951347,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,1359114.1334215156,mech_f1,0.7109374999998337,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,discovery,1359114.1334215156,coef_mae,0.27091359585756436,3645232
20260705T113314Z-52db3891-cell034,A,prose_tree,xattn,transformer,1,1,intervention,0.0,e3_symbol_causal,0.30943160019842564,3645232
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,0.0,rel_l2,0.41553179919719696,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,0.0,rel_l2_masked,0.44632529141381383,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,0.0,mech_f1,0.7708333333331024,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,0.0,coef_mae,0.46738940421491865,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,0.0,rel_l2,0.23371114442124963,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,0.0,rel_l2_masked,0.3025952223688364,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,0.0,mech_f1,0.6854166666665411,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,0.0,coef_mae,0.3648069228132954,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,0.0,rel_l2,0.18562955653760582,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,0.0,rel_l2_masked,0.24337537726387382,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,0.0,mech_f1,0.5947916666665256,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,0.0,coef_mae,0.30925857892725617,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,0.0,rel_l2_decompose,0.5717895226553082,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,172311.2539391332,rel_l2,0.17683338187634945,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,172311.2539391332,rel_l2_masked,0.23259811871685088,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,172311.2539391332,mech_f1,0.5927083333331914,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,172311.2539391332,coef_mae,0.357406773196999,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,382272.7594726958,rel_l2,0.1886617779964581,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,382272.7594726958,rel_l2_masked,0.2483886806294322,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,382272.7594726958,mech_f1,0.6151041666665104,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,382272.7594726958,coef_mae,0.32976520160445943,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,721582.7054123809,rel_l2,0.19413555599749088,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,721582.7054123809,rel_l2_masked,0.24771221890114248,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,721582.7054123809,mech_f1,0.6255208333331765,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,721582.7054123809,coef_mae,0.33255861984798685,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,1359114.1334215156,rel_l2,0.23275676392950118,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,prediction,1359114.1334215156,rel_l2_masked,0.2811702727340162,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,1359114.1334215156,mech_f1,0.7036458333331701,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,discovery,1359114.1334215156,coef_mae,0.26621544890804216,3644976
20260705T113314Z-52db3891-cell018,A,grammar_scrambled,xattn,transformer,1,0,intervention,0.0,e3_symbol_causal,0.2731919269723802,3644976
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,0.0,rel_l2,0.19475841743405908,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,0.0,rel_l2_masked,0.23330484447069466,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,0.0,mech_f1,0.7427083333331375,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,0.0,coef_mae,0.23965519457124174,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,0.0,rel_l2,0.14947250916156918,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,0.0,rel_l2_masked,0.19078838708810508,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,0.0,mech_f1,0.7807291666664773,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,0.0,coef_mae,0.17534829885116776,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,0.0,rel_l2,0.1594501492800191,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,0.0,rel_l2_masked,0.24825707147829235,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,0.0,mech_f1,0.5609374999998751,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,0.0,coef_mae,0.32801132273355804,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,0.0,rel_l2_decompose,0.5813461448997259,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,172311.2539391332,rel_l2,0.18696401279885322,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,172311.2539391332,rel_l2_masked,0.2171074419748038,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,172311.2539391332,mech_f1,0.736458333333146,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,172311.2539391332,coef_mae,0.23994627024512738,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,382272.7594726958,rel_l2,0.2006697312463075,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,382272.7594726958,rel_l2_masked,0.23646158375777304,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,382272.7594726958,mech_f1,0.7463541666664784,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,382272.7594726958,coef_mae,0.22035568882711232,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,721582.7054123809,rel_l2,0.2079843123210594,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,721582.7054123809,rel_l2_masked,0.244777737185359,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,721582.7054123809,mech_f1,0.730729166666479,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,721582.7054123809,coef_mae,0.23787150188582018,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,1359114.1334215156,rel_l2,0.2386366748251021,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,prediction,1359114.1334215156,rel_l2_masked,0.2747463705018163,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,1359114.1334215156,mech_f1,0.7662202380950569,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,discovery,1359114.1334215156,coef_mae,0.19237448522471823,3645232
20260705T113314Z-52db3891-cell043,A,prose_tree,xattn,transformer,4,1,intervention,0.0,e3_symbol_causal,0.3489609747951525,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,0.0,rel_l2,0.3635403832886368,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,0.0,rel_l2_masked,0.417964234482497,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,0.0,mech_f1,0.8666666666664288,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,0.0,coef_mae,0.2325049555627629,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,0.0,rel_l2,0.45772514399141073,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,0.0,rel_l2_masked,0.5021079247817397,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,0.0,mech_f1,0.6604166666665556,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,0.0,coef_mae,0.36778068812394243,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,0.0,rel_l2,0.36143050412647426,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,0.0,rel_l2_masked,0.4436008366756141,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,0.0,mech_f1,0.7953124999998404,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,0.0,coef_mae,0.061531006754375984,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,0.0,rel_l2,0.21370465634390712,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,0.0,rel_l2_masked,0.3062761907931417,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,0.0,mech_f1,0.5494791666665126,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,0.0,coef_mae,0.4950799714533787,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,0.0,rel_l2_decompose,0.15445263125002384,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,172311.2539391332,rel_l2,0.20948204258456826,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,172311.2539391332,rel_l2_masked,0.29817894753068686,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,172311.2539391332,mech_f1,0.5390624999998521,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,172311.2539391332,coef_mae,0.49942538680988946,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,382272.7594726958,rel_l2,0.22030124464072287,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,382272.7594726958,rel_l2_masked,0.31384062697179615,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,382272.7594726958,mech_f1,0.5494791666665102,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,382272.7594726958,coef_mae,0.49031431983712537,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,721582.7054123809,rel_l2,0.2169197639450431,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,721582.7054123809,rel_l2_masked,0.3027778493706137,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,721582.7054123809,mech_f1,0.5609374999998392,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,721582.7054123809,coef_mae,0.49627420404794975,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,1359114.1334215156,rel_l2,0.25665552681311965,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,prediction,1359114.1334215156,rel_l2_masked,0.32895172596909106,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,1359114.1334215156,mech_f1,0.48802083333319946,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,discovery,1359114.1334215156,coef_mae,0.4593416873321985,3645232
20260705T113314Z-52db3891-cell032,A,prose_tree,xattn,transformer,0,2,intervention,0.0,e3_symbol_causal,0.3499670449930084,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,0.0,rel_l2,0.6140282158739865,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,0.0,rel_l2_masked,0.6248699654825032,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,0.0,mech_f1,0.6666666666664471,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,0.0,coef_mae,0.3297933247988112,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,0.0,rel_l2,0.13509433157742023,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,0.0,rel_l2_masked,0.19042421784251928,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,0.0,mech_f1,0.8260416666664612,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,0.0,coef_mae,0.17118093959870748,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,0.0,rel_l2,0.19034112570807338,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,0.0,rel_l2_masked,0.2826684236060828,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,0.0,mech_f1,0.738020833333138,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,0.0,coef_mae,0.22686923411674798,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,0.0,rel_l2_decompose,0.15119184681680053,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,172311.2539391332,rel_l2,0.1852158682886511,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,172311.2539391332,rel_l2_masked,0.27851718524470925,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,172311.2539391332,mech_f1,0.7317708333331439,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,172311.2539391332,coef_mae,0.23774209918337874,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,382272.7594726958,rel_l2,0.19800725625827909,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,382272.7594726958,rel_l2_masked,0.2884414582513273,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,382272.7594726958,mech_f1,0.7385416666664746,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,382272.7594726958,coef_mae,0.2424211131874472,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,721582.7054123809,rel_l2,0.19757099077105522,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,721582.7054123809,rel_l2_masked,0.2827444754075259,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,721582.7054123809,mech_f1,0.7286458333331465,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,721582.7054123809,coef_mae,0.2428433882596437,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,1359114.1334215156,rel_l2,0.2380879744887352,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,prediction,1359114.1334215156,rel_l2_masked,0.30024126754142344,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,1359114.1334215156,mech_f1,0.7354910714284066,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,discovery,1359114.1334215156,coef_mae,0.21575983706861734,3645232
20260705T113314Z-52db3891-cell039,A,prose_tree,xattn,transformer,3,0,intervention,0.0,e3_symbol_causal,0.31961737095603204,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,0.0,rel_l2,0.1760590373305604,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,0.0,rel_l2_masked,0.27190187480300665,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,0.0,mech_f1,0.7531249999998006,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,0.0,coef_mae,0.24571105022914708,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,0.0,rel_l2,0.12199477094691247,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,0.0,rel_l2_masked,0.19585219700820744,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,0.0,mech_f1,0.8270833333331229,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,0.0,coef_mae,0.18325979448854923,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,0.0,rel_l2,0.18683719006367028,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,0.0,rel_l2_masked,0.2416576675605029,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,0.0,mech_f1,0.5520833333332064,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,0.0,coef_mae,0.3374974430926765,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,0.0,rel_l2_decompose,0.5880222762934864,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,172311.2539391332,rel_l2,0.16944268182851374,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,172311.2539391332,rel_l2_masked,0.26161799882538617,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,172311.2539391332,mech_f1,0.713020833333146,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,172311.2539391332,coef_mae,0.24884061003103852,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,382272.7594726958,rel_l2,0.18269955017603934,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,382272.7594726958,rel_l2_masked,0.2731578501407057,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,382272.7594726958,mech_f1,0.7286458333331421,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,382272.7594726958,coef_mae,0.25304803834296763,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,721582.7054123809,rel_l2,0.18734881654381752,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,721582.7054123809,rel_l2_masked,0.2723201143089682,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,721582.7054123809,mech_f1,0.7479166666664735,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,discovery,721582.7054123809,coef_mae,0.24484724798821844,3645232
20260705T113314Z-52db3891-cell042,A,prose_tree,xattn,transformer,4,0,prediction,1359114.1334215156,rel_l2,0.22823632252402604,3645232
